step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,balance_diff_orig,balance_diff_dest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,is_high_amount,amount_log,error_orig,error_dest,high_risk_transaction
8,252150.52,5645677.62,5897828.14,1362349.77,1306261.5,0.0,0.0,252150.51999999955,-56088.27000000002,0,0,0,0,1,12.437785455644544,504301.0399999996,308238.79000000004,0
8,1944.67,5897828.14,5899772.81,24531.29,0.0,0.0,0.0,1944.6699999999255,-24531.29,0,0,0,0,0,7.573361669743054,3889.3399999999256,26475.96,0
8,152363.19,5899772.81,6052136.0,327174.59,476642.33,0.0,0.0,152363.1900000004,149467.74,0,0,0,0,1,11.934028920870745,304726.3800000004,2895.4500000000116,0
8,30050.06,6052136.0,6082186.06,2274878.46,3539577.27,0.0,0.0,30050.05999999959,1264698.81,0,0,0,0,0,10.31065321388365,60100.11999999959,1234648.75,0
8,5172.71,6082186.06,6087358.77,147420.2,274680.12,0.0,0.0,5172.709999999963,127259.91999999998,0,0,0,0,0,8.551345311696984,10345.419999999962,122087.20999999998,0
8,207056.18,6087358.77,6294414.96,848736.51,3572459.17,0.0,0.0,207056.1900000004,2723722.66,0,0,0,0,1,12.240750265986561,414112.3700000004,2516666.48,0
8,41513.45,6294414.96,6335928.41,1665521.98,1428005.14,0.0,0.0,41513.450000000186,-237516.84000000008,0,0,0,0,0,10.63379683838484,83026.90000000018,279030.2900000001,0
8,178197.14,6335928.41,6514125.55,1752322.64,1949682.33,0.0,0.0,178197.13999999966,197359.69000000018,0,0,0,0,1,12.090651356253936,356394.2799999997,19162.550000000163,0
8,72955.65,6514125.55,6587081.2,619706.08,800992.18,0.0,0.0,72955.65000000037,181286.1000000001,0,0,0,0,0,11.197620708123885,145911.30000000037,108330.4500000001,0
8,36552.28,6587081.2,6623633.48,212842.92,801366.03,0.0,0.0,36552.28000000026,588523.11,0,0,0,0,0,10.506526201233603,73104.56000000026,551970.83,0
8,96359.35,6623633.48,6719992.83,604548.57,462485.35,0.0,0.0,96359.34999999963,-142063.21999999997,0,0,0,0,0,11.475850088934747,192718.69999999963,238422.56999999998,0
8,48229.42,6719992.83,6768222.25,312119.41,121150.57,0.0,0.0,48229.419999999925,-190968.83999999997,0,0,0,0,0,10.78374522129796,96458.83999999992,239198.25999999995,0
8,26309.89,6768222.25,6794532.14,64665.0,0.0,0.0,0.0,26309.889999999665,-64665.0,0,0,0,0,0,10.17773820090424,52619.779999999664,90974.89,0
8,10695.49,6794532.14,6805227.63,1267714.25,1964434.31,0.0,0.0,10695.490000000224,696720.06,0,0,0,0,0,9.277670929250789,21390.98000000022,686024.5700000001,0
8,99708.0,6805227.63,6904935.63,1926984.49,4069257.89,0.0,0.0,99708.0,2142273.4000000004,0,0,0,0,0,11.510011222688203,199416.0,2042565.4000000004,0
8,40157.09,6904935.63,6945092.71,482302.8,276972.3,0.0,0.0,40157.080000000075,-205330.5,0,0,0,0,0,10.600579193473653,80314.17000000007,245487.59,0
8,290825.33,6945092.71,7235918.04,662013.34,371188.02,0.0,0.0,290825.3300000001,-290825.31999999995,0,0,0,0,1,12.58048156387145,581650.6600000001,581650.6499999999,0
8,47496.58,7235918.04,7283414.62,221537.56,260382.39,0.0,0.0,47496.580000000075,38844.830000000016,0,0,0,0,0,10.76843404135645,94993.16000000008,8651.749999999985,0
8,84776.31,7283414.62,7368190.93,887103.64,1655161.56,0.0,0.0,84776.30999999959,768057.92,0,0,0,0,0,11.347783215221837,169552.6199999996,683281.6100000001,0
8,60939.73,7368190.93,7429130.65,313797.03,252857.3,0.0,0.0,60939.72000000067,-60939.73000000004,0,0,0,0,0,11.017657031463687,121879.45000000068,121879.46000000005,0
8,483816.42,7429130.65,7912947.07,843566.34,646953.51,0.0,0.0,483816.4199999999,-196612.82999999996,0,0,0,0,1,13.089462883124146,967632.8399999999,680429.25,0
8,35102.77,7912947.07,7948049.85,1975052.51,2076594.43,0.0,0.0,35102.77999999933,101541.91999999993,0,0,0,0,0,10.466063811093601,70205.54999999932,66439.14999999994,0
8,84403.37,7948049.85,8032453.21,2525947.78,2532702.62,0.0,0.0,84403.36000000034,6754.840000000317,0,0,0,0,0,11.343374456494837,168806.73000000033,77648.52999999968,0
8,157085.54,8032453.21,8189538.75,550104.44,0.0,0.0,0.0,157085.54000000004,-550104.44,0,0,0,0,1,11.964552142660994,314171.0800000001,707189.98,0
8,77317.0,8189538.75,8266855.75,617493.64,654641.84,0.0,0.0,77317.0,37148.19999999995,0,0,0,0,0,11.255682066459011,154634.0,40168.80000000005,0
8,75516.31,8266855.75,8342372.07,198567.09,123050.78,0.0,0.0,75516.3200000003,-75516.31,0,0,0,0,0,11.232117180481596,151032.6300000003,151032.62,0
8,185139.79,8342372.07,8527511.86,1113429.74,1362678.43,0.0,0.0,185139.7899999991,249248.68999999994,0,0,0,0,1,12.128871841653256,370279.57999999914,64108.899999999936,0
8,49908.14,8527511.86,8577420.0,54819.36,4911.22,0.0,0.0,49908.140000000596,-49908.14,0,0,0,0,0,10.817959431299371,99816.2800000006,99816.28,0
8,258059.38,8577420.0,8835479.38,6861914.41,7364724.84,0.0,0.0,258059.38000000082,502810.4299999997,0,0,0,0,1,12.460948867530522,516118.7600000008,244751.0499999997,0
8,298237.7,8835479.38,9133717.08,1409571.87,1371546.23,0.0,0.0,298237.69999999925,-38025.64000000013,0,0,0,0,1,12.605649451564284,596475.3999999992,336263.34000000014,0
8,426154.77,9133717.08,9559871.84,1199257.93,854165.83,0.0,0.0,426154.7599999998,-345092.1,0,0,0,0,1,12.962560215692173,852309.5299999998,771246.87,0
8,205545.44,9559871.84,9765417.29,281831.84,662182.87,0.0,0.0,205545.44999999925,380351.02999999997,0,0,0,0,1,12.233427272789031,411090.88999999926,174805.58999999997,0
8,212603.99,9765417.29,9978021.28,430828.31,537463.33,0.0,0.0,212603.99000000022,106635.01999999996,0,0,0,0,1,12.267191215922157,425207.9800000002,105968.97000000003,0
8,259151.44,48874.0,308025.44,0.0,0.0,0.0,0.0,259151.44,0.0,0,0,0,0,1,12.465171738970017,518302.88,259151.44,0
8,114614.85,582.0,115196.85,202645.11,327601.69,0.0,0.0,114614.85,124956.58000000002,0,0,0,0,0,11.649341380854546,229229.7,10341.73000000001,0
8,3649.62,1480.0,0.0,0.0,0.0,0.0,0.0,-1480.0,0.0,0,0,1,0,0,8.202652295165148,2169.62,3649.62,0
8,1269.67,157.0,0.0,0.0,0.0,0.0,0.0,-157.0,0.0,0,0,1,0,0,7.1472995993974004,1112.67,1269.67,0
8,8418.02,16302.0,7883.98,0.0,0.0,0.0,0.0,-8418.02,0.0,0,0,1,0,0,9.038248710913889,0.0,8418.02,0
8,9625.71,151.0,0.0,0.0,0.0,0.0,0.0,-151.0,0.0,0,0,1,0,0,9.172296805713563,9474.71,9625.71,0
8,98787.43,26262.38,0.0,203149.56,322.49,0.0,0.0,-26262.38,-202827.07,1,0,0,0,0,11.500735771615444,72525.04999999999,301614.5,0
8,116737.85,0.0,0.0,1509928.54,1238942.28,0.0,0.0,0.0,-270986.26,1,0,0,0,0,11.66769466775843,116737.85,387724.11,0
8,78762.76,0.0,0.0,23095697.04,23768107.88,0.0,0.0,0.0,672410.8399999999,1,0,0,0,0,11.274208271583074,78762.76,593648.0799999998,0
8,46030.5,0.0,0.0,124070.32,299403.05,0.0,0.0,0.0,175332.72999999998,1,0,0,0,0,10.7370812237233,46030.5,129302.22999999998,0
8,185411.52,0.0,0.0,358742.56,351222.43,0.0,0.0,0.0,-7520.130000000005,1,0,0,0,1,12.130338459499454,185411.52,192931.65,0
8,91816.42,0.0,0.0,2039290.2,2133868.99,0.0,0.0,0.0,94578.79000000027,1,0,0,0,0,11.427557318954948,91816.42,2762.370000000272,0
8,107829.86,0.0,0.0,856926.35,1563660.85,0.0,0.0,0.0,706734.5000000001,1,0,0,0,0,11.588319167361332,107829.86,598904.6400000001,0
8,291.58,48257.0,47965.42,0.0,0.0,0.0,0.0,-291.58000000000175,0.0,0,0,1,0,0,5.67873813354994,1.7621459846850485e-12,291.58,0
8,76417.89,2940.0,79357.89,5201424.81,7882930.45,0.0,0.0,76417.89,2681505.6400000006,0,0,0,0,0,11.243985195901946,152835.78,2605087.7500000005,0
8,18244.33,11642.0,0.0,0.0,0.0,0.0,0.0,-11642.0,0.0,0,0,1,0,0,9.81166443585414,6602.330000000002,18244.33,0
8,7959.56,21200.0,13240.44,0.0,0.0,0.0,0.0,-7959.5599999999995,0.0,0,0,1,0,0,8.982254628122654,9.094947017729282e-13,7959.56,0
8,197970.71,115295.0,313265.71,3961.15,0.0,0.0,0.0,197970.71000000002,-3961.15,0,0,0,0,1,12.195879420680647,395941.42000000004,201931.86,0
8,167305.19,51111.0,0.0,179502.44,337113.3,0.0,0.0,-51111.0,157610.86,1,0,0,0,1,12.027580885692725,116194.19,9694.330000000016,0
8,252372.01,503.0,252875.01,59606.88,0.0,0.0,0.0,252372.01,-59606.88,0,0,0,0,1,12.438663470492422,504744.02,311978.89,0
8,10215.27,252875.01,242659.74,0.0,0.0,0.0,0.0,-10215.270000000019,0.0,0,0,1,0,0,9.231736826493908,1.8189894035458565e-11,10215.27,0
8,9714.31,242659.74,232945.44,0.0,0.0,0.0,0.0,-9714.299999999988,0.0,0,0,1,0,0,9.18145827072087,0.010000000011132215,9714.31,0
8,10527.39,232945.44,222418.05,0.0,0.0,0.0,0.0,-10527.390000000014,0.0,0,0,1,0,0,9.261830696951932,1.4551915228366852e-11,10527.39,0
8,1620.26,222418.05,220797.79,0.0,0.0,0.0,0.0,-1620.2599999999802,0.0,0,0,1,0,0,7.390958903691816,1.978150976356119e-11,1620.26,0
8,6062.7,220797.79,214735.09,0.0,0.0,0.0,0.0,-6062.700000000012,0.0,0,0,1,0,0,8.710075453802899,1.1823431123048067e-11,6062.7,0
8,11437.42,214735.09,203297.68,0.0,0.0,0.0,0.0,-11437.410000000003,0.0,0,0,1,0,0,9.344733143507352,0.0099999999965803,11437.42,0
8,18720.52,203297.68,184577.15,0.0,0.0,0.0,0.0,-18720.53,0.0,0,0,1,0,0,9.837428943316516,0.00999999999839929,18720.52,0
8,3320.06,91816.0,88495.94,0.0,0.0,0.0,0.0,-3320.0599999999977,0.0,0,0,1,0,0,8.108039288060878,2.2737367544323206e-12,3320.06,0
8,554418.24,88495.94,0.0,1048195.4,5465400.62,0.0,0.0,-88495.94,4417205.22,0,0,0,1,1,13.225676430440359,465922.3,3862786.9799999995,1
8,703067.01,63474.0,0.0,0.0,703067.01,0.0,0.0,-63474.0,703067.01,0,0,0,1,1,13.463208908645552,639593.01,0.0,1
8,2851.39,74103.7,71252.31,0.0,0.0,0.0,0.0,-2851.3899999999994,0.0,0,0,1,0,0,7.955912518328343,4.547473508864641e-13,2851.39,0
8,2700496.21,71252.31,0.0,13505074.42,16408480.12,0.0,0.0,-71252.31,2903405.6999999993,0,0,0,1,1,14.808946465872538,2629243.9,202909.4899999993,1
8,1351933.34,0.0,0.0,2119672.01,4512194.13,0.0,0.0,0.0,2392522.12,0,0,0,1,1,14.117046969316966,1351933.34,1040588.78,1
8,194.61,106931.0,106736.39,0.0,0.0,0.0,0.0,-194.61000000000058,0.0,0,0,1,0,0,5.276122881038268,5.684341886080801e-13,194.61,0
8,226026.64,30236.0,0.0,136176.41,163762.98,0.0,0.0,-30236.0,27586.570000000007,0,0,0,1,1,12.328412571661236,195790.64,198440.07,1
8,516405.61,10646.0,0.0,0.0,764838.79,0.0,0.0,-10646.0,764838.79,0,0,0,1,1,13.154649738027622,505759.61,248433.18000000005,1
8,2585.26,887.0,0.0,0.0,0.0,0.0,0.0,-887.0,0.0,0,0,1,0,0,7.857968095654501,1698.2600000000002,2585.26,0
8,3488.22,29819.0,26330.78,0.0,0.0,0.0,0.0,-3488.220000000001,0.0,0,0,1,0,0,8.157433494515582,1.3642420526593924e-12,3488.22,0
8,14188.11,41411.27,27223.16,0.0,0.0,0.0,0.0,-14188.109999999997,0.0,0,0,1,0,0,9.560230047961582,3.637978807091713e-12,14188.11,0
8,171505.44,27223.16,0.0,178123.0,349628.44,0.0,0.0,-27223.16,171505.44,1,0,0,0,1,12.052376095903519,144282.28,0.0,0
8,140279.83,0.0,0.0,578388.9,1353412.68,0.0,0.0,0.0,775023.7799999999,1,0,0,0,1,11.851401620974563,140279.83,634743.95,0
8,32027.12,13936.23,0.0,456676.34,242280.42,0.0,0.0,-13936.23,-214395.92,1,0,0,0,0,10.374369545907124,18090.89,246423.04,0
8,2093.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,7.6471894934933955,2093.75,2093.75,0
8,7401.94,31716.0,24314.06,0.0,0.0,0.0,0.0,-7401.939999999999,0.0,0,0,1,0,0,8.909632497587884,9.094947017729282e-13,7401.94,0
8,4779.18,56599.0,51819.82,1713941.54,1592418.7,0.0,0.0,-4779.18,-121522.84000000008,0,1,0,0,0,8.472233481680265,0.0,126302.02000000008,0
8,8630.61,7094.0,0.0,0.0,0.0,0.0,0.0,-7094.0,0.0,0,0,1,0,0,9.0631863251944,1536.6100000000006,8630.61,0
8,1791.79,189398.0,187606.21,0.0,0.0,0.0,0.0,-1791.7900000000081,0.0,0,0,1,0,0,7.491528344604137,8.185452315956354e-12,1791.79,0
8,175697.22,214669.0,390366.22,45027.9,1429107.04,0.0,0.0,175697.21999999997,1384079.1400000001,0,0,0,0,1,12.07652314321892,351394.43999999994,1208381.9200000002,0
8,2678.45,11749.0,9070.55,0.0,0.0,0.0,0.0,-2678.4500000000007,0.0,0,0,1,0,0,7.893366828563003,9.094947017729282e-13,2678.45,0
8,255.22,174496.03,174240.81,0.0,0.0,0.0,0.0,-255.22000000000116,0.0,0,0,1,0,0,5.5460364504282875,1.1652900866465643e-12,255.22,0
8,26098.13,174240.81,148142.68,0.0,0.0,0.0,0.0,-26098.130000000005,0.0,0,0,1,0,0,10.169657259421884,3.637978807091713e-12,26098.13,0
8,7645.52,104830.0,97184.48,0.0,0.0,0.0,0.0,-7645.520000000004,0.0,0,0,1,0,0,8.942005921360511,3.637978807091713e-12,7645.52,0
8,49603.22,8314.0,0.0,8698084.2,9264344.9,0.0,0.0,-8314.0,566260.7000000011,1,0,0,0,0,10.811831189739028,41289.22,516657.48000000115,0
8,4475.12,15598.0,11122.88,0.0,0.0,0.0,0.0,-4475.120000000001,0.0,0,0,1,0,0,8.406511878723919,9.094947017729282e-13,4475.12,0
8,10881.35,109307.0,98425.65,0.0,0.0,0.0,0.0,-10881.350000000006,0.0,0,0,1,0,0,9.29489748973394,5.4569682106375694e-12,10881.35,0
8,6901.47,49718.0,42816.53,215182.58,222084.05,0.0,0.0,-6901.470000000001,6901.470000000001,1,0,0,0,0,8.839634597543506,9.094947017729282e-13,9.094947017729282e-13,0
8,18912.59,42816.53,23903.94,0.0,0.0,0.0,0.0,-18912.59,0.0,0,0,1,0,0,9.847635990275899,0.0,18912.59,0
8,254348.08,50062.0,0.0,537518.53,1458658.26,0.0,0.0,-50062.0,921139.73,1,0,0,0,1,12.446462933181268,204286.08,666791.65,0
8,6746.56,63447.0,56700.44,0.0,0.0,0.0,0.0,-6746.559999999998,0.0,0,0,1,0,0,8.816936237034914,2.7284841053187847e-12,6746.56,0
8,102970.0,7419.0,0.0,134435.58,237405.58,0.0,0.0,-7419.0,102970.0,1,0,0,0,0,11.542202674170115,95551.0,0.0,0
8,16176.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.69139706542527,16176.83,16176.83,0
8,131896.23,191056.0,59159.77,1710734.63,4039814.03,0.0,0.0,-131896.23,2329079.4,1,0,0,0,0,11.789778337726737,0.0,2197183.17,0
8,595108.59,180980.73,0.0,772326.67,1503528.24,0.0,0.0,-180980.73,731201.57,0,0,0,1,1,13.296500852441765,414127.86,136092.97999999998,1
8,18111.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.804337710655014,18111.14,18111.14,0
8,157575.41,2096.0,0.0,673990.41,0.0,0.0,0.0,-2096.0,-673990.41,1,0,0,0,1,11.96766576246122,155479.41,831565.8200000001,0
8,6737.1,12415.0,5677.9,0.0,0.0,0.0,0.0,-6737.1,0.0,0,0,1,0,0,8.815533265055537,0.0,6737.1,0
8,28843.67,16726.0,45569.67,22298395.31,22638306.95,0.0,0.0,28843.67,339911.6400000006,0,0,0,0,0,10.269680506167928,57687.34,311067.9700000006,0
8,278119.98,52160.56,0.0,10361.84,581346.67,0.0,0.0,-52160.56,570984.8300000001,0,0,0,1,1,12.535811477865598,225959.41999999998,292864.8500000001,1
8,389507.33,0.0,0.0,2164998.18,3158225.46,0.0,0.0,0.0,993227.2799999998,1,0,0,0,1,12.872640530457065,389507.33,603719.9499999997,0
8,171753.11,23233.0,0.0,1161103.63,1939726.07,0.0,0.0,-23233.0,778622.4400000002,1,0,0,0,1,12.05381913992928,148520.11,606869.3300000002,0
8,8157.09,52680.0,44522.91,0.0,0.0,0.0,0.0,-8157.0899999999965,0.0,0,0,1,0,0,9.006765351932366,3.637978807091713e-12,8157.09,0
8,643.48,12156.0,11512.52,0.0,0.0,0.0,0.0,-643.4799999999996,0.0,0,0,1,0,0,6.468443790090143,4.547473508864641e-13,643.48,0
8,1568267.29,43097.0,0.0,0.0,1568267.29,0.0,0.0,-43097.0,1568267.29,0,0,0,1,1,14.265482568572313,1525170.29,0.0,1
8,31370.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,10.353647466141569,31370.26,31370.26,0
8,2777230.22,30992.0,0.0,0.0,4393432.11,0.0,0.0,-30992.0,4393432.11,0,0,0,1,1,14.83696502533631,2746238.22,1616201.8900000001,1
8,160811.4,157201.0,0.0,929.05,161740.45,0.0,0.0,-157201.0,160811.40000000002,1,0,0,0,1,11.987993747181699,3610.399999999994,2.9103830456733704e-11,0
8,132096.48,585413.62,453317.14,155.0,105734.8,0.0,0.0,-132096.47999999998,105579.8,1,0,0,0,0,11.791295413871229,2.9103830456733704e-11,26516.680000000008,0
8,8906.88,453317.14,444410.26,0.0,0.0,0.0,0.0,-8906.880000000005,0.0,0,0,1,0,0,9.094691557249252,5.4569682106375694e-12,8906.88,0
8,3723.62,444410.26,440686.64,0.0,0.0,0.0,0.0,-3723.6199999999953,0.0,0,0,1,0,0,8.222720112187117,4.547473508864641e-12,3723.62,0
8,4454.4,1906388.0,1901933.6,0.0,0.0,0.0,0.0,-4454.399999999907,0.0,0,0,1,0,0,8.401872122630774,9.276845958083868e-11,4454.4,0
8,5573.67,1901933.6,1896359.93,0.0,0.0,0.0,0.0,-5573.670000000158,0.0,0,0,1,0,0,8.625988401751243,1.5825207810848951e-10,5573.67,0
8,9900.53,49870.0,39969.47,0.0,0.0,0.0,0.0,-9900.529999999999,0.0,0,0,1,0,0,9.200444569636309,1.8189894035458565e-12,9900.53,0
8,23414.62,39969.47,16554.85,0.0,0.0,0.0,0.0,-23414.620000000003,0.0,0,0,1,0,0,10.061158600020022,3.637978807091713e-12,23414.62,0
8,121812.07,31638.0,0.0,0.0,121812.07,0.0,0.0,-31638.0,121812.07,1,0,0,0,0,11.710242935561698,90174.07,0.0,0
8,1057636.74,11381.0,0.0,0.0,1679662.6,0.0,0.0,-11381.0,1679662.6,0,0,0,1,1,13.871548432011714,1046255.74,622025.8600000001,1
8,124.58,41274.0,41149.42,0.0,0.0,0.0,0.0,-124.58000000000175,0.0,0,0,1,0,0,4.832943005685963,1.7479351299698465e-12,124.58,0
8,4727.77,99688.0,94960.23,0.0,0.0,0.0,0.0,-4727.770000000004,0.0,0,0,1,0,0,8.461420405385823,3.637978807091713e-12,4727.77,0
8,180272.22,31224.0,0.0,243101.8,123668.83,0.0,0.0,-31224.0,-119432.96999999999,1,0,0,0,1,12.102228867932304,149048.22,299705.19,0
8,224914.35,1396177.52,1621091.86,0.0,0.0,0.0,0.0,224914.34000000008,0.0,0,0,0,0,1,12.323479388174999,449828.69000000006,224914.35,0
8,16371.46,1621091.86,1604720.4,0.0,0.0,0.0,0.0,-16371.460000000196,0.0,0,0,1,0,0,9.703355933968137,1.964508555829525e-10,16371.46,0
8,9858.08,18614.0,8755.92,0.0,0.0,0.0,0.0,-9858.08,0.0,0,0,1,0,0,9.196148136955346,0.0,9858.08,0
8,6915.45,50841.0,43925.55,0.0,0.0,0.0,0.0,-6915.449999999997,0.0,0,0,1,0,0,8.841657911198883,2.7284841053187847e-12,6915.45,0
8,3746.41,107408.0,103661.59,0.0,0.0,0.0,0.0,-3746.4100000000035,0.0,0,0,1,0,0,8.22882021367769,3.637978807091713e-12,3746.41,0
8,248877.01,7837.0,0.0,0.0,553715.73,0.0,0.0,-7837.0,553715.73,1,0,0,0,1,12.424718135718273,241040.01,304838.72,0
8,333176.85,0.0,0.0,996389.59,1785000.81,0.0,0.0,0.0,788611.2200000001,0,0,0,1,1,12.716431710474522,333176.85,455434.3700000001,1
8,14624.52,38876.0,24251.48,10051.56,24676.08,0.0,0.0,-14624.52,14624.520000000002,1,0,0,0,0,9.59052322702353,0.0,1.8189894035458565e-12,0
8,6096.6,21436.0,27532.6,0.0,0.0,0.0,0.0,6096.5999999999985,0.0,0,0,0,0,0,8.715650530119596,12193.199999999999,6096.6,0
8,161322.78,313.0,0.0,286852.02,502113.43,0.0,0.0,-313.0,215261.40999999997,1,0,0,0,1,11.991168680401357,161009.78,53938.629999999976,0
8,22042.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,10.000776682018135,22042.58,22042.58,0
8,4069.62,267828.48,263758.86,0.0,0.0,0.0,0.0,-4069.6199999999953,0.0,0,0,1,0,0,8.311550600987307,4.547473508864641e-12,4069.62,0
8,14458.17,263758.86,249300.69,44818.04,1820155.85,0.0,0.0,-14458.169999999984,1775337.81,1,0,0,0,0,9.579084094341953,1.6370904631912708e-11,1760879.6400000001,0
8,261389.06,249300.69,0.0,353595.4,707849.71,0.0,0.0,-249300.69,354254.30999999994,1,0,0,0,1,12.473769053435479,12088.369999999995,92865.24999999994,0
8,277305.71,0.0,0.0,1404043.2,0.0,0.0,0.0,0.0,-1404043.2,1,0,0,0,1,12.532879428931018,277305.71,1681348.91,0
8,1195459.27,11919.0,0.0,0.0,1513416.04,0.0,0.0,-11919.0,1513416.04,0,0,0,1,1,13.994041832371368,1183540.27,317956.77,1
8,85855.16,149228.45,235083.61,6603855.04,7364724.84,0.0,0.0,85855.15999999997,760869.7999999998,0,0,0,0,0,11.360428616809152,171710.31999999998,675014.6399999998,0
8,193601.05,235083.61,41482.56,1032930.87,1642701.33,0.0,0.0,-193601.05,609770.4600000001,1,0,0,0,1,12.173560042611527,0.0,416169.4100000001,0
8,27915.34,1362320.22,1334404.89,16205570.63,16408480.12,0.0,0.0,-27915.330000000075,202909.48999999836,1,0,0,0,0,10.236967459458203,0.009999999925639713,174994.14999999836,0
8,57854.55,1334404.89,1276550.33,1444013.25,1530653.61,0.0,0.0,-57854.55999999982,86640.3600000001,1,0,0,0,0,10.965704665790184,0.009999999820138328,28785.8100000001,0
8,6585.27,2849.0,0.0,0.0,0.0,0.0,0.0,-2849.0,0.0,0,0,1,0,0,8.792742458148226,3736.2700000000004,6585.27,0
8,151453.68,1337160.62,1185706.95,1735144.44,1886598.11,0.0,0.0,-151453.67000000016,151453.67000000016,1,0,0,0,1,11.928041717265502,0.009999999834690243,0.009999999834690243,0
8,9370.58,1185706.95,1176336.37,0.0,0.0,0.0,0.0,-9370.579999999842,0.0,0,0,1,0,0,9.145436984282904,1.5825207810848951e-10,9370.58,0
8,2975.28,1176336.37,1173361.09,0.0,0.0,0.0,0.0,-2975.280000000028,0.0,0,0,1,0,0,7.998429477548676,2.773958840407431e-11,2975.28,0
8,210064.31,35007.0,0.0,0.0,340276.5,0.0,0.0,-35007.0,340276.5,1,0,0,0,1,12.25517376134913,175057.31,130212.19,0
8,40878.36,30476.77,0.0,1051727.26,1586820.55,0.0,0.0,-30476.77,535093.29,1,0,0,0,0,10.618380569177736,10401.59,494214.93000000005,0
8,4474.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,8.406467196171107,4474.92,4474.92,0
8,22335.79,20534.0,42869.79,22904.41,568.62,0.0,0.0,22335.79,-22335.79,0,0,0,0,0,10.01399037384781,44671.58,44671.58,0
8,10526.25,10556.0,29.75,0.0,0.0,0.0,0.0,-10526.25,0.0,0,0,1,0,0,9.261722412425685,0.0,10526.25,0
8,8054.68,9080.0,1025.32,0.0,0.0,0.0,0.0,-8054.68,0.0,0,0,1,0,0,8.994132711663086,0.0,8054.68,0
8,25709.37,195.0,0.0,0.0,25709.37,0.0,0.0,-195.0,25709.37,1,0,0,0,0,10.154649691443819,25514.37,0.0,0
8,69025.5,21654.0,0.0,797.0,0.0,0.0,0.0,-21654.0,-797.0,1,0,0,0,0,11.142245767819025,47371.5,69822.5,0
8,1181672.14,160271.0,0.0,1265752.14,2320452.13,0.0,0.0,-160271.0,1054699.99,0,0,0,1,1,13.982441907403473,1021401.1399999999,126972.1499999999,1
8,15316.3,11494.0,0.0,0.0,0.0,0.0,0.0,-11494.0,0.0,0,0,1,0,0,9.636738187553574,3822.2999999999993,15316.3,0
8,45429.01,0.0,0.0,3471605.35,4512194.13,0.0,0.0,0.0,1040588.7799999998,1,0,0,0,0,10.723928178872288,45429.01,995159.7699999998,0
8,398146.99,81797.0,0.0,0.0,42785.52,0.0,0.0,-81797.0,42785.52,0,0,0,1,1,12.894579049324236,316349.99,355361.47,1
8,9026.66,5526.0,0.0,0.0,0.0,0.0,0.0,-5526.0,0.0,0,0,1,0,0,9.108048476616817,3500.66,9026.66,0
8,5352.42,16027.0,10674.58,0.0,0.0,0.0,0.0,-5352.42,0.0,0,0,1,0,0,8.58549088799176,0.0,5352.42,0
8,14009.79,10674.58,0.0,0.0,0.0,0.0,0.0,-10674.58,0.0,0,0,1,0,0,9.547583026035369,3335.210000000001,14009.79,0
8,283507.95,26246.0,309753.95,245759.45,0.0,0.0,0.0,283507.95,-245759.45,0,0,0,0,1,12.554998971316536,567015.9,529267.4,0
8,8180.06,80321.0,72140.94,0.0,0.0,0.0,0.0,-8180.059999999998,0.0,0,0,1,0,0,9.009577005553544,2.7284841053187847e-12,8180.06,0
8,9048.75,49573.0,40524.25,0.0,0.0,0.0,0.0,-9048.75,0.0,0,0,1,0,0,9.11049241200302,0.0,9048.75,0
8,22114.39,120.0,0.0,0.0,0.0,0.0,0.0,-120.0,0.0,0,0,1,0,0,10.004029025236237,21994.39,22114.39,0
8,1119.24,59603.0,58483.76,0.0,0.0,0.0,0.0,-1119.239999999998,0.0,0,0,1,0,0,7.021298227047522,2.0463630789890885e-12,1119.24,0
8,2043.88,2725109.04,2723065.16,0.0,0.0,0.0,0.0,-2043.8799999998882,0.0,0,0,1,0,0,7.623094387048579,1.1186784831807017e-10,2043.88,0
8,240605.17,2723065.16,2482459.99,22269551.64,22638306.95,0.0,0.0,-240605.16999999993,368755.30999999866,1,0,0,0,1,12.390916726416684,8.731149137020111e-11,128150.13999999865,0
8,289.22,1110199.25,1109910.03,0.0,0.0,0.0,0.0,-289.21999999997206,0.0,0,0,1,0,0,5.670639256062947,2.7966962079517543e-11,289.22,0
8,226557.75,1109910.03,883352.28,853570.1,1276447.09,0.0,0.0,-226557.75,422876.9900000001,1,0,0,0,1,12.330759572170011,0.0,196319.2400000001,0
8,4138.64,147931.0,143792.36,337906.41,202043.27,0.0,0.0,-4138.640000000014,-135863.13999999998,1,0,0,0,0,8.328364106516684,1.3642420526593924e-11,140001.78,0
