scenario,true_fraud,pred_fraud,fraud_probability,decision
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.985,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.695,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.02,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.875,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.005,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.66,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.345,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,1,1,0.73,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.955,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.73,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,1,1,0.955,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.96,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.015,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.97,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.005,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.885,BLOCK
05_rapid_fire_flood,1,1,0.945,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.015,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.02,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.01,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.905,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,1,1,0.975,BLOCK
05_rapid_fire_flood,1,1,0.445,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.005,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.99,BLOCK
05_rapid_fire_flood,1,1,0.855,BLOCK
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.995,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.725,BLOCK
05_rapid_fire_flood,0,0,0.015,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.005,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.995,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.005,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.005,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.97,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.97,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.88,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,1,1,0.905,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.005,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.005,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,1.0,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,1,1,0.985,BLOCK
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
05_rapid_fire_flood,0,0,0.01,ALLOW
05_rapid_fire_flood,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,1,1,1.0,BLOCK
06_transfer_cashout_attack,0,0,0.11,ALLOW
06_transfer_cashout_attack,0,0,0.215,REVIEW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.21,REVIEW
06_transfer_cashout_attack,0,1,0.355,BLOCK
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,1,1,0.78,BLOCK
06_transfer_cashout_attack,0,0,0.05,ALLOW
06_transfer_cashout_attack,1,1,0.805,BLOCK
06_transfer_cashout_attack,0,0,0.215,REVIEW
06_transfer_cashout_attack,0,0,0.125,REVIEW
06_transfer_cashout_attack,0,0,0.065,ALLOW
06_transfer_cashout_attack,0,0,0.005,ALLOW
06_transfer_cashout_attack,0,0,0.01,ALLOW
06_transfer_cashout_attack,0,0,0.11,ALLOW
06_transfer_cashout_attack,1,1,0.925,BLOCK
06_transfer_cashout_attack,0,0,0.185,REVIEW
06_transfer_cashout_attack,0,0,0.11,ALLOW
06_transfer_cashout_attack,0,0,0.1,ALLOW
06_transfer_cashout_attack,0,0,0.005,ALLOW
06_transfer_cashout_attack,0,0,0.01,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,1,1,0.39,BLOCK
06_transfer_cashout_attack,0,0,0.13,REVIEW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.1,ALLOW
06_transfer_cashout_attack,0,0,0.005,ALLOW
06_transfer_cashout_attack,0,0,0.06,ALLOW
06_transfer_cashout_attack,0,0,0.235,REVIEW
06_transfer_cashout_attack,0,0,0.14,REVIEW
06_transfer_cashout_attack,0,0,0.005,ALLOW
06_transfer_cashout_attack,0,0,0.09,ALLOW
06_transfer_cashout_attack,1,1,0.92,BLOCK
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.02,ALLOW
06_transfer_cashout_attack,1,1,0.64,BLOCK
06_transfer_cashout_attack,0,0,0.04,ALLOW
06_transfer_cashout_attack,1,1,0.445,BLOCK
06_transfer_cashout_attack,0,0,0.01,ALLOW
06_transfer_cashout_attack,0,0,0.055,ALLOW
06_transfer_cashout_attack,0,0,0.17,REVIEW
06_transfer_cashout_attack,0,0,0.03,ALLOW
06_transfer_cashout_attack,1,1,0.825,BLOCK
06_transfer_cashout_attack,1,1,0.43,BLOCK
06_transfer_cashout_attack,1,1,0.92,BLOCK
06_transfer_cashout_attack,1,1,0.74,BLOCK
06_transfer_cashout_attack,0,0,0.13,REVIEW
06_transfer_cashout_attack,1,1,0.64,BLOCK
06_transfer_cashout_attack,1,1,0.895,BLOCK
06_transfer_cashout_attack,0,0,0.04,ALLOW
06_transfer_cashout_attack,0,0,0.01,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.19,REVIEW
06_transfer_cashout_attack,1,1,0.625,BLOCK
06_transfer_cashout_attack,0,0,0.08,ALLOW
06_transfer_cashout_attack,1,1,0.915,BLOCK
06_transfer_cashout_attack,0,0,0.005,ALLOW
06_transfer_cashout_attack,1,1,0.87,BLOCK
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.055,ALLOW
06_transfer_cashout_attack,0,0,0.13,REVIEW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,1,1,0.935,BLOCK
06_transfer_cashout_attack,1,1,0.78,BLOCK
06_transfer_cashout_attack,0,0,0.14,REVIEW
06_transfer_cashout_attack,1,1,0.7,BLOCK
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.06,ALLOW
06_transfer_cashout_attack,0,0,0.035,ALLOW
06_transfer_cashout_attack,0,0,0.01,ALLOW
06_transfer_cashout_attack,0,0,0.165,REVIEW
06_transfer_cashout_attack,0,0,0.01,ALLOW
06_transfer_cashout_attack,0,0,0.06,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,1,1,0.96,BLOCK
06_transfer_cashout_attack,0,0,0.12,REVIEW
06_transfer_cashout_attack,0,0,0.155,REVIEW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,1,1,1.0,BLOCK
06_transfer_cashout_attack,0,0,0.1,ALLOW
06_transfer_cashout_attack,0,0,0.105,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.035,ALLOW
06_transfer_cashout_attack,0,0,0.075,ALLOW
06_transfer_cashout_attack,0,0,0.01,ALLOW
06_transfer_cashout_attack,0,0,0.11,ALLOW
06_transfer_cashout_attack,0,0,0.095,ALLOW
06_transfer_cashout_attack,0,0,0.13,REVIEW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.24,REVIEW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.005,ALLOW
06_transfer_cashout_attack,0,0,0.12,REVIEW
06_transfer_cashout_attack,1,1,0.925,BLOCK
06_transfer_cashout_attack,0,0,0.04,ALLOW
06_transfer_cashout_attack,1,1,0.93,BLOCK
06_transfer_cashout_attack,0,0,0.085,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,1,1,0.555,BLOCK
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.01,ALLOW
06_transfer_cashout_attack,1,1,0.77,BLOCK
06_transfer_cashout_attack,0,0,0.1,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.145,REVIEW
06_transfer_cashout_attack,0,0,0.005,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,0,0,0.0,ALLOW
06_transfer_cashout_attack,1,1,0.84,BLOCK
